北京,PEK,关岛,GUM,330,1.30,360.00
北京,PEK,合肥,HFE,319,1.20,118.00
北京,PEK,福州,FOC,330,1.00,185.00
北京,PEK,沈阳,SHE,330,1.20,100.00
北京,PEK,亚的斯亚,ADD,330,2.00,770.00
北京,PEK,成都,CTU,747,1.00,169.00
北京,PEK,温州,WNZ,767,1.20,150.00
北京,PEK,南昌,KHN,757,1.20,145.00
北京,PEK,青岛,TAO,757,1.20,88.00
北京,PEK,乌鲁木齐,URC,330,1.20,250.00
北京,PEK,南通,NTG,319,1.20,124.00
北京,PEK,敦煌,DNH,757,1.00,207.00
北京,PEK,宜昌,YIH,320,1.20,150.00
北京,PEK,名古屋,NGO,757,1.00,180.00
北京,PEK,莫斯科,SVO,767,1.20,515.00
北京,PEK,大连,DLC,319,1.30,82.00
北京,PEK,昆明,KMG,340,1.20,208.00
北京,PEK,昆明,KMG,737,1.20,217.00
北京,PEK,昆明,KMG,320,1.20,217.00
北京,PEK,拉萨,LXA,320,2.00,274.00
北京,PEK,曼谷,BKK,320,1.00,328.00
北京,PEK,浦东,PVG,320,1.20,139.00
北京,PEK,三亚,SYX,320,1.00,267.00
北京,PEK,沈阳,SHE,320,1.20,88.00
北京,PEK,乌鲁木齐,URC,320,1.20,275.00
北京,PEK,西宁,XNN,737,1.30,151.00
北京,PEK,延吉,YNJ,320,1.30,132.00
北京,PEK,银川,INC,320,1.20,125.00
北京,PEK,郑州,CGO,320,1.20,100.00
北京,PEK,锡林浩特,XIL,737,1.20,79.00
北京,PEK,柳州,LZH,737,1.00,235.00
北京,PEK,太原,TYN,777,1.20,70.00
北京,PEK,昆明,KMG,757,1.20,211.00
北京,PEK,长春,CGQ,319,1.20,115.00
北京,PEK,长春,CGQ,320,1.20,115.00
北京,PEK,长春,CGQ,737,1.20,115.00
北京,PEK,长沙,HHA,319,1.00,152.00
北京,PEK,长沙,HHA,737,1.00,152.00
北京,PEK,长沙,HHA,757,1.20,148.00
北京,PEK,长沙,HHA,767,1.20,148.00
北京,PEK,常州,CZX,737,1.20,118.00
北京,PEK,成都,CTU,319,1.00,184.00
北京,PEK,成都,CTU,340,1.00,169.00
北京,PEK,成都,CTU,737,1.00,175.00
北京,PEK,成都,CTU,757,1.00,172.00
北京,PEK,成都,CTU,767,1.00,172.00
北京,PEK,成都,CTU,777,1.00,169.00
北京,PEK,大阪,KIX,737,1.00,178.00
北京,PEK,大阪,KIX,767,1.00,172.00
北京,PEK,大阪,KIX,777,1.00,175.00
北京,PEK,东京,NRT,737,1.00,223.00
北京,PEK,东京,NRT,757,1.00,214.00
北京,PEK,东京,NRT,767,1.00,214.00
北京,PEK,东京,NRT,777,1.00,208.00
北京,PEK,敦煌,DNH,737,1.00,211.00
北京,PEK,福冈,FUK,737,1.00,163.00
北京,PEK,福冈,FUK,767,1.00,157.00
北京,PEK,宇部,UBJ,737,1.00,180.00
北京,PEK,呼和浩特,HET,757,1.20,71.00
北京,PEK,石家庄,SJW,330,1.20,60.00
北京,PEK,张家界,DYG,737,1.30,174.00
北京,PEK,张家界,DYG,757,1.30,166.00
北京,PEK,西安,XIY,737,1.20,145.00
北京,PEK,武汉,WUH,737,1.20,148.00
北京,PEK,郑州,CGO,737,1.20,115.00
北京,PEK,盖特维克,LGW,777,1.20,690.00
北京,PEK,汕头,SWA,320,1.00,220.00
北京,PEK,汕头,SWA,737,1.00,220.00
北京,PEK,名古屋,NGO,320,1.00,183.00
北京,PEK,伦敦,LHR,777,1.20,715.00
北京,PEK,东营,DOY,737,1.20,75.00
北京,PEK,长春,CGQ,330,1.20,110.00
北京,PEK,仰光,RGN,737,1.00,318.00
北京,PEK,赣州,KOW,320,1.00,180.00
北京,PEK,羽田,HND,330,1.00,199.00
北京,PEK,米兰,MXP,330,1.20,670.00
北京,PEK,金铺,GMP,737,1.20,115.00
北京,PEK,连云港,LYG,737,1.20,85.00
北京,PEK,迪拜,DXB,330,1.20,615.00
北京,PEK,斯德哥尔摩,STO,747,1.20,590.00
北京,PEK,日内瓦,GVA,330,1.20,690.00
北京,PEK,呼和浩特,HET,330,1.20,85.00
北京,PEK,纽约,JFK,777,3.00,850.00
北京,PEK,丽江,LJG,319,1.30,255.00
北京,PEK,西安,XIY,330,1.20,140.00
北京,PEK,新加坡,SIN,747,1.00,365.00
北京,PEK,兰州,ZGC,757,1.20,140.00
北京,PEK,天津,TSN,767,1.20,65.00
北京,PEK,马德里,MAD,330,1.20,800.00
北京,PEK,威海,WEH,320,1.20,88.00
北京,PEK,黄岩,HYN,737,1.00,190.00
北京,PEK,香港,HKG,320,1.00,232.00
北京,PEK,合肥,HFE,757,1.20,110.00
北京,PEK,珠海,ZUH,757,1.00,220.00
北京,PEK,珠海,ZUH,777,1.00,215.00
北京,PEK,华沙,WAW,777,1.20,590.00
北京,PEK,和田,HTN,737,1.00,310.00
北京,PEK,博鳌,BAR,330,1.00,275.00
北京,PEK,布里斯班,BNE,330,1.30,675.00
北京,PEK,羽田,HND,737,1.00,205.00
北京,PEK,哥本哈根,CPH,330,1.20,560.00
北京,PEK,石家庄,SJW,320,1.20,60.00
北京,PEK,塞班,SPN,777,1.00,340.00
北京,PEK,太原,TYN,767,1.20,86.00
北京,PEK,长崎,NGS,777,1.00,195.00
北京,PEK,马德里,MAD,767,1.20,800.00
北京,PEK,浦东,PVG,330,1.20,136.00
北京,PEK,慕尼黑,MUC,767,1.20,666.00
北京,PEK,成都,CTU,330,1.00,190.00
北京,PEK,慕尼黑,MUC,777,1.20,630.00
北京,PEK,福岛,FKS,757,1.00,195.00
北京,PEK,胡志明,SGN,737,1.00,350.00
北京,PEK,重庆,CKG,757,1.00,160.00
北京,PEK,秦皇岛,SHP,737,1.20,73.00
北京,PEK,松本,MMJ,737,1.00,225.00
北京,PEK,宁波,NGB,319,1.00,170.00
北京,PEK,宁波,NGB,320,1.00,170.00
北京,PEK,朝阳,CHG,737,1.20,70.00
北京,PEK,重庆,CKG,340,1.00,160.00
北京,PEK,九寨沟,JZH,757,2.00,190.00
北京,PEK,洛杉矶,LAX,747,1.30,736.00
北京,PEK,包头,BAV,737,1.20,87.00
北京,PEK,大连,DLC,747,1.30,79.00
北京,PEK,大连,DLC,757,1.30,79.00
北京,PEK,长沙,HHA,330,1.20,148.00
北京,PEK,武汉,WUH,777,1.20,125.00
北京,PEK,珠海,ZUH,320,1.00,230.00
北京,PEK,羽田,HND,320,1.00,205.00
北京,PEK,赤峰,CIF,737,1.30,80.00
北京,PEK,南宁,NNG,767,1.00,210.00
北京,PEK,沈阳,SHE,777,1.20,85.00
北京,PEK,重庆,CKG,767,1.00,160.00
北京,PEK,大同,DAT,737,1.20,60.00
北京,PEK,丹东,DDG,737,1.30,106.00
北京,PEK,斯德哥尔摩,STO,767,1.20,571.00
北京,PEK,昆明,KMG,767,1.20,211.00
北京,PEK,昆明,KMG,777,1.20,208.00
北京,PEK,兰州,ZGC,737,1.00,185.00
北京,PEK,福州,FOC,319,1.00,190.00
北京,PEK,福州,FOC,737,1.00,169.00
北京,PEK,福州,FOC,757,1.00,161.00
北京,PEK,福州,FOC,767,1.00,161.00
北京,PEK,光州,KWJ,737,1.20,138.00
北京,PEK,广州,CAN,319,1.00,215.00
北京,PEK,广州,CAN,320,1.00,215.00
北京,PEK,广州,CAN,340,1.00,187.00
北京,PEK,广州,CAN,737,1.00,215.00
北京,PEK,广州,CAN,747,1.00,210.00
北京,PEK,广州,CAN,757,1.00,190.00
北京,PEK,广州,CAN,767,1.00,190.00
北京,PEK,广州,CAN,777,1.00,210.00
北京,PEK,贵阳,KWE,319,1.00,215.00
北京,PEK,贵阳,KWE,737,1.00,215.00
北京,PEK,贵阳,KWE,757,1.00,178.00
北京,PEK,桂林,KWL,737,1.00,192.00
北京,PEK,桂林,KWL,767,1.00,187.00
北京,PEK,哈尔滨,HRB,319,1.20,115.00
北京,PEK,哈尔滨,HRB,320,1.20,115.00
北京,PEK,哈尔滨,HRB,737,1.20,115.00
北京,PEK,哈尔滨,HRB,747,1.20,112.00
北京,PEK,哈尔滨,HRB,757,1.20,112.00
北京,PEK,哈尔滨,HRB,767,1.20,112.00
北京,PEK,哈尔滨,HRB,777,1.20,112.00
北京,PEK,海口,HAK,319,1.00,236.00
北京,PEK,奥克兰,AKL,330,1.30,810.00
北京,PEK,海口,HAK,340,1.00,225.00
北京,PEK,海口,HAK,737,1.00,236.00
北京,PEK,海口,HAK,757,1.00,229.00
北京,PEK,海口,HAK,767,1.00,229.00
北京,PEK,海拉尔,HLD,737,1.20,138.00
北京,PEK,首尔,ICN,737,1.20,125.00
北京,PEK,首尔,ICN,747,1.20,112.00
北京,PEK,首尔,ICN,767,1.20,115.00
北京,PEK,首尔,ICN,777,1.20,112.00
北京,PEK,杭州,HGH,319,1.20,130.00
北京,PEK,杭州,HGH,737,1.20,130.00
北京,PEK,杭州,HGH,767,1.20,127.00
北京,PEK,杭州,HGH,777,1.20,124.00
北京,PEK,合肥,HFE,737,1.20,118.00
北京,PEK,吉隆坡,KUL,767,1.00,388.00
北京,PEK,井冈山,JGS,737,1.00,169.00
北京,PEK,罗马,FCO,747,1.20,651.00
北京,PEK,拉萨,LXA,757,2.00,274.00
北京,PEK,马累,MLE,767,1.20,526.00
北京,PEK,米兰,MXP,747,1.20,648.00
北京,PEK,齐齐哈尔,NDG,737,1.20,120.00
北京,PEK,厦门,XMN,330,1.00,175.00
北京,PEK,绵阳,MIG,319,1.00,166.00
北京,PEK,洛阳,LYA,737,1.20,150.00
北京,PEK,虹桥,SHA,320,1.20,132.00
北京,PEK,虹桥,SHA,330,1.20,126.00
北京,PEK,虹桥,SHA,340,1.20,126.00
北京,PEK,虹桥,SHA,737,1.20,132.00
北京,PEK,虹桥,SHA,747,1.20,126.00
北京,PEK,虹桥,SHA,757,1.20,130.00
北京,PEK,虹桥,SHA,767,1.20,130.00
北京,PEK,虹桥,SHA,777,1.20,126.00
北京,PEK,浦东,PVG,319,1.20,139.00
北京,PEK,浦东,PVG,340,1.20,130.00
北京,PEK,浦东,PVG,737,1.20,139.00
北京,PEK,浦东,PVG,747,1.20,130.00
北京,PEK,浦东,PVG,757,1.20,136.00
北京,PEK,浦东,PVG,767,1.20,136.00
北京,PEK,浦东,PVG,777,1.20,133.00
北京,PEK,深圳,SZX,319,1.00,215.00
北京,PEK,深圳,SZX,320,1.00,220.00
北京,PEK,深圳,SZX,330,1.00,217.00
北京,PEK,长春,CGQ,767,1.20,110.00
北京,PEK,大阪,KIX,747,1.00,170.00
北京,PEK,鹿儿岛,KOJ,737,1.00,160.00
北京,PEK,青森,AOJ,737,1.00,200.00
北京,PEK,佐贺,HSG,737,1.00,175.00
北京,PEK,西昌,XIC,737,1.30,200.00
北京,PEK,广州,CAN,330,1.00,210.00
北京,PEK,新德里,DEL,767,1.00,480.00
北京,PEK,厦门,XMN,757,1.00,178.00
北京,PEK,昆明,KMG,330,1.20,211.00
北京,PEK,鸟取,TTJ,737,1.00,235.00
北京,PEK,札幌,CTS,737,1.00,258.00
北京,PEK,新泻,KIJ,737,1.00,235.00
北京,PEK,德岛,TKS,737,1.00,235.00
北京,PEK,宜昌,YIH,737,1.00,155.00
北京,PEK,出云,IZO,737,1.20,150.00
北京,PEK,石家庄,SJW,767,1.20,60.00
北京,PEK,珠海,ZUH,737,1.00,230.00
北京,PEK,香港,HKG,330,1.00,230.00
北京,PEK,杭州,HGH,757,1.20,127.00
北京,PEK,富山,TOY,757,1.00,180.00
北京,PEK,盐城,YNZ,737,1.20,115.00
北京,PEK,伦敦,LHR,340,1.20,678.00
北京,PEK,伦敦,LHR,747,1.20,655.00
北京,PEK,伦敦,LHR,330,1.20,715.00
北京,PEK,襄樊,XFN,737,1.20,133.00
北京,PEK,新加坡,SIN,767,1.00,388.00
北京,PEK,斯德哥尔,ARN,330,1.20,590.00
北京,PEK,阿斯塔纳,TSE,737,1.20,370.00
北京,PEK,河内,HAN,320,1.00,235.00
北京,PEK,青岛,TAO,320,1.20,100.00
北京,PEK,青岛,TAO,737,1.20,100.00
北京,PEK,青岛,TAO,767,1.20,88.00
北京,PEK,徐州,XUZ,737,1.20,88.00
北京,PEK,塞班,SPN,767,1.00,370.00
北京,PEK,兰州,ZGC,319,1.20,185.00
北京,PEK,海拉尔,hld,757,1.20,138.00
北京,PEK,太原,TYN,319,1.20,86.00
北京,PEK,首尔,ICN,320,1.20,125.00
北京,PEK,拉萨,LXA,330,2.00,263.00
北京,PEK,首尔,ICN,340,1.20,112.00
北京,PEK,乌鲁木齐,URC,767,1.20,256.00
北京,PEK,迪拜,DXB,747,1.20,555.00
北京,PEK,福冈,FUK,777,1.20,150.00
北京,PEK,乌鲁木齐,URC,777,1.20,250.00
北京,PEK,福冈,FUK,757,1.00,157.00
北京,PEK,长沙,HHA,320,1.00,152.00
北京,PEK,成都,CTU,320,1.00,184.00
北京,PEK,福州,FOC,320,1.00,190.00
北京,PEK,武夷山,WUS,737,1.30,150.00
北京,PEK,贵阳,KWE,320,1.00,215.00
北京,PEK,桂林,KWL,320,1.00,192.00
北京,PEK,玉树,YUS,319,2.00,240.00
北京,PEK,宜宾,YBP,737,1.00,205.00
北京,PEK,达县,DAX,737,1.30,150.00
